added,created,id,metadata,source,text
2024-08-12T18:18:02.931704,2020-09-21 09:21:52,2009.09708,"{'authors': 'Qintong Li, Piji Li, Zhaochun Ren, Pengjie Ren, Zhumin Chen', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1350168', 'submitter': 'Qintong Li', 'url': 'https://arxiv.org/abs/2009.09708'}",arxiv-abstracts,"  Lack of external knowledge makes empathetic dialogue systems difficult to
perceive implicit emotions and learn emotional interactions from limited
dialogue history. To address the above problems, we propose to leverage
external knowledge, including commonsense knowledge and emotional lexical
knowledge, to explicitly understand and express emotions in empathetic dialogue
generation. We first enrich the dialogue history by jointly interacting with
external knowledge and construct an emotional context graph. Then we learn
emotional context representations from the knowledge-enriched emotional context
graph and distill emotional signals, which are the prerequisites to predicate
emotions expressed in responses. Finally, to generate the empathetic response,
we propose an emotional cross-attention mechanism to learn the emotional
dependencies from the emotional context graph. Extensive experiments conducted
on a benchmark dataset verify the effectiveness of the proposed method. In
addition, we find the performance of our method can be further improved by
integrating with a pre-trained model that works orthogonally.
"
2024-08-12T18:17:56.491750,2020-04-07 08:42:29,2004.03201,"{'authors': 'Francis Bernardeau, Takahiro Nishimichi, Atsushi Taruya', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1266961', 'submitter': 'Francis Bernardeau', 'url': 'https://arxiv.org/abs/2004.03201'}",arxiv-abstracts,"  We show that it is possible to build effective matter density power spectra
in tomographic cosmic shear observations that exhibit the Baryonic Acoustic
Oscillations (BAO) features once a nulling transformation has been applied to
the data. The precision with which the amplitude and position of these features
can be reconstructed is quantified in terms of sky coverage, intrinsic shape
noise, median source redshift and number density of sources. BAO detection in
Euclid or LSST like wide surveys will be possible with a modest signal-to-noise
ratio. It would improve dramatically for slightly deeper surveys.
"
2024-08-12T18:16:39.454208,2010-06-14 02:34:11,1006.2591,"{'authors': 'Shanshan Chen, Weiwei Cai, David Chen, Yujie Ren, Xuesong Li, Yanwu\n  Zhu, Rodney S. Ruoff', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:195604', 'submitter': 'Weiwei Cai', 'url': 'https://arxiv.org/abs/1006.2591'}",arxiv-abstracts,"  In this paper, we evaluate of the adsorption/ desorption of ammonia molecules
on a graphene surface by studying the Fermi level shift. Based on a physically
plausible model, the adsorption and desorption rates of ammonia molecules on
graphene have been extracted from the measured Fermi level shift as a function
of exposure time. An electric field-induced flipping behavior of ammonia
molecules on graphene is suggested, based on field effect transistor (FET)
measurements.
"
2024-08-12T18:17:04.126936,2014-09-08 06:49:33,1409.2218,"{'authors': 'Ante Custic, Lajos Hajdu, Dijana Kreso, Robert Tijdeman', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:553972', 'submitter': 'Dijana Kreso', 'url': 'https://arxiv.org/abs/1409.2218'}",arxiv-abstracts,"  Given a finite nonempty set of primes S, we build a graph $\mathcal{G}$ with
vertex set $\mathbb{Q}$ by connecting x and y if the prime divisors of both the
numerator and denominator of x-y are from S. In this paper we resolve two
conjectures posed by Ruzsa concerning the possible sizes of induced
nondegenerate cycles of $\mathcal{G}$, and also a problem of Ruzsa concerning
the existence of subgraphs of $\mathcal{G}$ which are not induced subgraphs.
"
2024-08-12T18:19:18.879042,2003-07-25 12:13:46,hep-ph/0307315,"{'authors': 'W.Z. Jiang', 'full_text_license': 'None', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0001.json.gz:391190', 'submitter': 'Jiang Weizhou', 'url': 'https://arxiv.org/abs/hep-ph/0307315'}",arxiv-abstracts,"  The thermodynamic interaction at thermodynamic equilibrium in the free
fermion gas is alternatively described by the coupling of particles with a
scalar thermodynamic field which features a self-interaction. The gauge fields
in $SU_c(3)$ symmetry are investigated with thermodynamic interactions. Six
off-diagonal gluons acquire effective masses through the decolorization of
thermodynamic fields using the Higgs mechanism. Together with the rise of the
fermion mass in the thermal bath, this gives the partition of the thermodynamic
energy under the classical limit.
"
2024-08-12T18:18:26.997908,2022-05-27 01:10:52,2205.13695,"{'authors': 'Phuc D. Nguyen, Kristy L. Hansen, Branko Zajamsek, Peter Catcheside,\n  Colin H. Hansen', 'full_text_license': 'Creative Commons - Attribution - https://creativecommons.org/licenses/by/4.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1646345', 'submitter': 'Duc Phuc Nguyen', 'url': 'https://arxiv.org/abs/2205.13695'}",arxiv-abstracts,"  One of the major sources of uncertainty in predictions of wind farm noise
(WFN) reflect parametric and model structure uncertainty. The model structure
uncertainty is a systematic uncertainty, which relates to uncertainty about the
appropriate mathematical structure of the models. Here we quantified the model
structure uncertainty in predicting WFN arising from multi-input models,
including nine ground impedance and four wind speed profile models. We used a
numerical ray tracing sound propagation model for predicting the noise level at
different receivers. We found that variations between different ground
impedance models and wind speed profile models were significant sources of
uncertainty, and that these sources contributed to predicted noise level
differences in excess of 10 dBA at distances greater than 3.5 km. We also found
that differences between atmospheric vertical wind speed profile models were
the main source of uncertainty in predicting WFN at long-range distances. When
predicting WFN, it is important to acknowledge variability associated with
different models as this contributes to the uncertainty of the predicted
values.
"
2024-08-12T18:19:03.089884,2024-07-12 15:24:06,2407.09349,"{'authors': 'Phillip C. Lotshaw, Brian C. Sawyer, Creston D. Herold, Gilles Buchs', 'full_text_license': 'Creative Commons - Attribution Non-Commercial No Derivatives', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0001.json.gz:159005', 'submitter': 'Phillip Lotshaw', 'url': 'https://arxiv.org/abs/2407.09349'}",arxiv-abstracts,"  We analytically solve a model for light scattering in Ising dynamics of
metastable atomic qubits, generalizing the approach of Foss-Feig {\it et
al.}~[Phys.~Rev.~A {\bf 87}, 042101 (2013)] to include leakage outside the
qubit manifold. We analyze the influence of these fundamental errors in
simulations of proposed experiments with metastable levels of $^{40}$Ca$^+$
ions. We find that ``effective magnetic fields"" generated by leaked qubits have
significant impacts on spin-spin correlation functions for
Greenberger-Horne-Zeilinger state preparation or for quantum simulations with
strong coupling, while spin squeezing uses a much weaker coupling and is
largely insensitive to the simulated leakage errors, even with a few hundred
ions. Our theory and results are expected to be useful in modeling a variety of
metastable qubit experiments in the future.
"
2024-08-12T18:18:29.748251,2022-07-25 16:12:33,2208.02294,"{'authors': 'Deborah Cohen, Moonkyung Ryu, Yinlam Chow, Orgad Keller, Ido\n  Greenberg, Avinatan Hassidim, Michael Fink, Yossi Matias, Idan Szpektor,\n  Craig Boutilier, Gal Elidan', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1676321', 'submitter': 'Deborah Cohen', 'url': 'https://arxiv.org/abs/2208.02294'}",arxiv-abstracts,"  Despite recent advances in natural language understanding and generation, and
decades of research on the development of conversational bots, building
automated agents that can carry on rich open-ended conversations with humans
""in the wild"" remains a formidable challenge. In this work we develop a
real-time, open-ended dialogue system that uses reinforcement learning (RL) to
power a bot's conversational skill at scale. Our work pairs the succinct
embedding of the conversation state generated using SOTA (supervised) language
models with RL techniques that are particularly suited to a dynamic action
space that changes as the conversation progresses. Trained using crowd-sourced
data, our novel system is able to substantially exceeds the (strong) baseline
supervised model with respect to several metrics of interest in a live
experiment with real users of the Google Assistant.
"
2024-08-12T18:18:11.059975,2021-04-16 12:50:07,2104.08082,"{'authors': 'Elliot Schumacher, James Mayfield, and Mark Dredze', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1449415', 'submitter': 'Elliot Schumacher', 'url': 'https://arxiv.org/abs/2104.08082'}",arxiv-abstracts,"  Entity linking -- the task of identifying references in free text to relevant
knowledge base representations -- often focuses on single languages. We
consider multilingual entity linking, where a single model is trained to link
references to same-language knowledge bases in several languages. We propose a
neural ranker architecture, which leverages multilingual transformer
representations of text to be easily applied to a multilingual setting. We then
explore how a neural ranker trained in one language (e.g. English) transfers to
an unseen language (e.g. Chinese), and find that while there is a consistent
but not large drop in performance. How can this drop in performance be
alleviated? We explore adding an adversarial objective to force our model to
learn language-invariant representations. We find that using this approach
improves recall in several datasets, often matching the in-language
performance, thus alleviating some of the performance loss occurring from
zero-shot transfer.
"
2024-08-12T18:18:03.238897,2020-09-29 00:32:56,2009.13703,"{'authors': 'Seon Jeong Kim, Seong Won Cho, Hyejin Lee, Jaesang Lee, Tae Yeon\n  Seong, Inho Kim, Jong-Keuk Park, Joon Young Kwak, Jaewook Kim, Jongkil Park,\n  YeonJoo Jeong, Gyu Weon Hwang, Kyeong Seok Lee, Suyoun Lee', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1354158', 'submitter': 'Suyoun Lee', 'url': 'https://arxiv.org/abs/2009.13703'}",arxiv-abstracts,"  Nano-oscillator devices are gaining more and more attention as a prerequisite
for developing novel energy-efficient computing systems based on coupled
oscillators. Here, we introduce a highly scalable, frequency-tunable
nano-oscillator consisting of one Ovonic threshold switch (OTS) and a
field-effect transistor (FET). It is presented that the proposed device shows
an oscillating behavior with a natural frequency (f_{nat}) adjustable from 0.5
to 2 MHz depending on the gate voltage applied to the FET. In addition, under a
small periodic input, it is observed that the oscillating frequency (f_{osc})
of the device is locked to the frequency (f_{in}) of the input when f_{in} ~
f_{nat}, demonstrating the so-called synchronization phenomenon. It also shows
the phase lock of the combined oscillator network using circuit simulation,
where the phase relation between the oscillators can be controlled by the
coupling strength. These results imply that the proposed device is promising
for applications in oscillator-based computing systems.
"
2024-08-12T18:19:08.422024,2006-06-13 09:17:31,astro-ph/0606303,"{'authors': 'B.H.C. Emonts (1), R. Morganti (1,2), C.N. Tadhunter (3), J. Holt (3),\n  T.A. Oosterloo (1,2), J.M. van der Hulst (1), K.A. Wills (3)((1) Kapteyn\n  Astronomical Institute, Groningen, (2) Netherlands Foundation for Research in\n  Astronomy, (3) Dep. of Physics and Astronomy, Univ. Sheffield)', 'full_text_license': 'None', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0001.json.gz:226561', 'submitter': 'Raffaella Morganti', 'url': 'https://arxiv.org/abs/astro-ph/0606303'}",arxiv-abstracts,"  In this paper we use neutral hydrogen HI and optical spectroscopic
observations to compare the timescales of a merger event, starburst episode and
radio-AGN activity in the radio galaxy B2 0648+27. We detect a large ring-like
structure of HI in emission around the early-type host galaxy of B2 0648+27
(M_HI = 8.5 x 10^9 Msun, diameter = 190 kpc). We interpret this as the result
of a major merger that occurred > 1.5 Gyr ago. From modelling optical long-slit
spectra we find that a young stellar population of 0.3 Gyr, indicative of a
past starburst event, dominates the stellar light throughout the galaxy. The
off-set in time between the merger event and the starburst activity in B2
0648+27 suggests that the starburst was triggered in an advanced stage of the
merger, which can be explained if the gas-rich progenitor galaxies contained a
bulge. Although the exact age of the radio source remains uncertain, there
appears to be a significant time-delay between the merger/starburst event and
the current episode of radio-AGN activity. We also observe an outflow of
emission-line gas in this system, which is likely related to superwinds driven
by the stars that formed during the starburst event. We argue that the radio
galaxy B2 0648+27 is a link in the evolutionary sequence between Ultra-Luminous
Infrared Galaxies (ULIRGs) and genuine early-type galaxies.
"
2024-08-12T18:16:55.238916,2013-05-06 05:32:01,1305.1089,"{'authors': 'Xueliang Li, Yaping Mao', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:427799', 'submitter': 'Xueliang Li', 'url': 'https://arxiv.org/abs/1305.1089'}",arxiv-abstracts,"  The generalized $k$-connectivity $\kappa_k(G)$ of a graph $G$, introduced by
Hager in 1985, is a nice generalization of the classical connectivity.
Recently, as a natural counterpart, we proposed the concept of generalized
$k$-edge-connectivity $\lambda_k(G)$. In this paper, graphs of order $n$ such
that $\kappa_k(G)=n-\frac{k}{2}-1$ and $\lambda_k(G)=n-\frac{k}{2}-1$ for even
$k$ are characterized.
"
2024-08-12T18:16:27.372166,2007-06-25 14:45:57,0706.3517,"{'authors': 'Naoyuki Kawahara (KEK), Jun Nishimura (KEK, SOKENDAI), Shingo Takeuchi\n  (SOKENDAI)', 'full_text_license': 'None', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:12194', 'submitter': 'Shingo Takeuchi', 'url': 'https://arxiv.org/abs/0706.3517'}",arxiv-abstracts,"  We study matrix quantum mechanics at finite temperature by Monte Carlo
simulation. The model is obtained by dimensionally reducing 10d U(N) pure
Yang-Mills theory to 1d. Following Aharony et al., one can view the same model
as describing the high temperature regime of (1+1)d U(N) super Yang-Mills
theory on a circle. In this interpretation an analog of the deconfinement
transition was conjectured to be a continuation of the black-hole/black-string
transition in the dual gravity theory. Our detailed analysis in the critical
regime up to N=32 suggests the existence of the non-uniform phase, in which the
eigenvalue distribution of the holonomy matrix is non-uniform but gapless. The
transition to the gapped phase is of second order. The internal energy is
constant (giving the ground state energy) in the uniform phase, and rises
quadratically in the non-uniform phase, which implies that the transition
between these two phases is of third order.
"
2024-08-12T18:16:58.388253,2013-10-31 14:29:51,1310.8521,"{'authors': 'Hans-Peter Schadler, Gergely Endr\\H{o}di, Christof Gattringer', 'full_text_license': 'Creative Commons - Attribution Non-Commercial Share-Alike', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:472932', 'submitter': 'Hans-Peter Schadler', 'url': 'https://arxiv.org/abs/1310.8521'}",arxiv-abstracts,"  We discuss properties of local Polyakov loops in the deconfinement transition
of SU(3) lattice gauge theory at finite temperature using the fixed scale
approach. In particular we study spatial clusters where local Polyakov loops
have phases near the same center elements of the gauge group. We present
results for various properties of the center clusters, e.g., their percolation
probability or their fractality and discuss the physical implications for
temperatures below and above the phase transition.
"
2024-08-12T18:18:29.413480,2022-07-26 13:32:29,2207.12889,"{'authors': 'Javier Moreno', 'full_text_license': 'Creative Commons - Attribution Non-Commercial Share-Alike', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1672718', 'submitter': 'Javier Moreno', 'url': 'https://arxiv.org/abs/2207.12889'}",arxiv-abstracts,"  In this thesis, we focus on higher-curvature extensions of Einstein gravity
as toy models to probe universal properties of conformal field theory (CFT)
using the gauge/gravity duality. In this context, we are particularly
interested in generalized quasi-topological gravities, i.e., theories whose
equations of motion for statically spherically symmetric solutions are of
second order at most. Here, we characterize the number of these theories
existing at a given curvature order and dimensions. Moreover, we show that any
effective higher-curvature theory is connected, via field redefinitions to some
generalized quasi-topological gravity. The situation is special for three
spacetime dimensions, as theories of this type have trivial equations of
motion. However, when matter fields are added into the picture, the equations
of motion become non-trivial, describing, among other solutions,
multiparametric generalizations of the Ba\~nados-Teitelboim-Zanelli black hole.
  From the CFT side, entanglement entropy arises as a prominent quantity that
encodes important information about the field theory, such as the type A and
type B trace anomalies in even dimensions and the sphere free energy of the
theory in odd dimensions when considering spherical entangling regions. As
entanglement entropy also includes divergences, we employ the Kounterterms
scheme to extract the physically relevant quantities. In the case of
three-dimensional CFTs dual to Einstein gravity, we show that the finite part
is isolated and can be written in terms of the Willmore energy, providing an
upper bound based on its properties. We extend this remarkable result to
arbitrary CFTs under consideration. Besides, we show the validity of the
Kounterterms scheme for general quadratic curvature gravity, extracting the
type A, type B anomalies of the theory in even dimensions and the sphere free
energy in odd ones.
"
2024-08-12T18:17:04.238758,2014-09-12 17:10:28,1409.3793,"{'authors': 'G.D. Paparo, M. M\\""uller, F. Comellas and M.A. Martin-Delgado', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:555547', 'submitter': 'Giuseppe Davide Paparo', 'url': 'https://arxiv.org/abs/1409.3793'}",arxiv-abstracts,"  We review the main findings on the ranking capabilities of the recently
proposed Quantum PageRank algorithm (G.D. Paparo et al., Sci. Rep. 2, 444
(2012) and G.D. Paparo et al., Sci. Rep. 3, 2773 (2013)) applied to large
complex networks. The algorithm has been shown to identify unambiguously the
underlying topology of the network and to be capable of clearly highlighting
the structure of secondary hubs of networks. Furthermore, it can resolve the
degeneracy in importance of the low-lying part of the list of rankings.
Examples of applications include real-world instances from the WWW, which
typically display a scale-free network structure and models of hierarchical
networks. The quantum algorithm has been shown to display an increased
stability with respect to a variation of the damping parameter, present in the
Google algorithm, and a more clearly pronounced power-law behaviour in the
distribution of importance among the nodes, as compared to the classical
algorithm.
"
2024-08-12T18:16:41.870257,2010-12-12 06:54:00,1012.2512,"{'authors': 'Max Karoubi', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:231544', 'submitter': 'Max Karoubi', 'url': 'https://arxiv.org/abs/1012.2512'}",arxiv-abstracts,"  We offer here a more direct approach to twisted K-theory, based on the notion
of twisted vector bundles (of finite or infinite dimension) and of twisted
principal bundles. This is closeely related to the classical notion ot torsors
and bundles of modules over an algebra bundle.
  Twisted K-theory is simply defined as the Grothendieck group of twisted
vector bundles (with a given twist). The usual operations on vector bundles
(exterior powers, Adams operations) are easily extended to this twisted
framework. Graded twisted K-theory, which is important for the definition and
proof of the Thom isomorphism in this framework, is defined with the same
formalism.
  We also define a twisted Chern character with target ""twisted cohomology"".
Although there are many definitions of this character in the literature, our
method is more elementary and is based on the classical definitions of the
Chern-Weil theory, via connections and curvatures. In this way, we get explicit
formulas very much in the spirit of Steenrod's coordinate bundles.
"
2024-08-12T18:17:59.827120,2020-06-30 14:15:38,2006.16831,"{'authors': ""Eliane M. De Bortoli F\\'avero and Dalcimar Casanova and Andrey Ricardo\n  Pimentel"", 'full_text_license': 'Creative Commons - Attribution Non-Commercial Share-Alike', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1310315', 'submitter': 'Dalcimar Casanova', 'url': 'https://arxiv.org/abs/2006.16831'}",arxiv-abstracts,"  Estimating effort based on requirement texts presents many challenges,
especially in obtaining viable features to infer effort. Aiming to explore a
more effective technique for representing textual requirements to infer effort
estimates by analogy, this paper proposes to evaluate the effectiveness of
pre-trained embeddings models. For this, two embeddings approach, context-less
and contextualized models are used. Generic pre-trained models for both
approaches went through a fine-tuning process. The generated models were used
as input in the applied deep learning architecture, with linear output. The
results were very promising, realizing that pre-trained incorporation models
can be used to estimate software effort based only on requirements texts. We
highlight the results obtained to apply the pre-trained BERT model with
fine-tuning in a single project repository, whose value is the Mean Absolute
Error (MAE) is 4.25 and the standard deviation of only 0.17, which represents a
result very positive when compared to similar works. The main advantages of the
proposed estimation method are reliability, the possibility of generalization,
speed, and low computational cost provided by the fine-tuning process, and the
possibility to infer new or existing requirements.
"
2024-08-12T18:16:36.806067,2009-11-10 20:55:14,0911.1992,"{'authors': 'Chelsea Sharon, Lynne Hillenbrand, William Fischer and Suzan Edwards', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:155827', 'submitter': 'Chelsea Sharon', 'url': 'https://arxiv.org/abs/0911.1992'}",arxiv-abstracts,"  We take advantage of good atmospheric transparency and the availability of
high quality instrumentation in the 1 um near-infrared atmospheric window to
present a grid of F, G, K, and M spectral standards observed at high spectral
resolution (R ~ 25,000). In addition to a spectral atlas, we present a catalog
of atomic line absorption features in the 0.95-1.11 um range. The catalog
includes a wide range of line excitation potentials, from 0-13 eV, arising from
neutral and singly ionized species, most frequently those of Fe I and Ti I at
low excitation, Cr I, Fe I, and Si I at moderate excitation, and C I, S I, and
Si I having relatively high excitation. The spectra also include several
prominent molecular bands from CN and FeH. For the atomic species, we analyze
trends in the excitation potential, line depth, and equivalent width across the
grid of spectroscopic standards to identify temperature and surface gravity
diagnostics near 1 um. We identify the line ratios that appear especially
useful for spectral typing as those involving Ti I and C I or S I, which are
temperature sensitive in opposite directions, and Sr II, which is gravity
sensitive at all spectral types. Ascii versions of all spectra are available to
download with the electronic version of the journal.
"
2024-08-12T18:18:08.117291,2021-02-01 21:38:36,2102.01187,"{'authors': 'Peiye Zhuang, Oluwasanmi Koyejo, Alexander G. Schwing', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1415642', 'submitter': 'Peiye Zhuang', 'url': 'https://arxiv.org/abs/2102.01187'}",arxiv-abstracts,"  Controllable semantic image editing enables a user to change entire image
attributes with a few clicks, e.g., gradually making a summer scene look like
it was taken in winter. Classic approaches for this task use a Generative
Adversarial Net (GAN) to learn a latent space and suitable latent-space
transformations. However, current approaches often suffer from attribute edits
that are entangled, global image identity changes, and diminished
photo-realism. To address these concerns, we learn multiple attribute
transformations simultaneously, integrate attribute regression into the
training of transformation functions, and apply a content loss and an
adversarial loss that encourages the maintenance of image identity and
photo-realism. We propose quantitative evaluation strategies for measuring
controllable editing performance, unlike prior work, which primarily focuses on
qualitative evaluation. Our model permits better control for both single- and
multiple-attribute editing while preserving image identity and realism during
transformation. We provide empirical results for both natural and synthetic
images, highlighting that our model achieves state-of-the-art performance for
targeted image manipulation.
"
2024-08-12T18:18:44.327862,2023-07-09 23:03:09,2307.04277,"{'authors': 'Jhonathan O. Murcia Pi\\~neros, Rodolpho Vilhena de Moraes, Ant\\^onio\n  F. Bertachini de Almeida Prado', 'full_text_license': 'Creative Commons - Attribution Non-Commercial No Derivatives', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1851146', 'submitter': 'Jhonathan Murcia', 'url': 'https://arxiv.org/abs/2307.04277'}",arxiv-abstracts,"  The Gravity Assisted Maneuver has been applied in lots of space missions, to
change the spacecraft heliocentric velocity vector and the geometry of the
orbit, after the close approach to a celestial body, saving propellant
consumption. It is possible to take advantage of additional forces to improve
the maneuver, like the forces generated by the spacecraft-atmosphere
interaction and/or propulsion systems; reducing the time of flight and the need
for multiple passages around secondary bodies. However, these applications
require improvements in critical subsystems, which are necessary to accomplish
the mission. In this paper, a few combinations of the Gravity-Assist were
classified, including maneuvers with thrust and aerodynamic forces; presenting
the advantages and limitations of these variations. There are analyzed the
effects of implementing low Lift-to-Drag ratios at high altitudes for
Aero-gravity Assist maneuvers, with and without propulsion. The maneuvers were
simulated for Venus and Mars, due to their relevance in interplanetary
missions, the interest in exploration, and the knowledge about their
atmospheres. The Aero-gravity Assist maneuver with low Lift-to-Drag ratios at
high altitudes shows an increase of more than 10{\deg} in the turn angle for
Venus and 2.5{\deg} for Mars. The maneuvers increase the energy gains by more
than 15% when compared to the Gravity-Assist. From the Technology Readiness
Levels, it was observed that the current level of development of the space
technology makes feasible the application of Aero-gravity Assisted Maneuvers at
high altitudes in short term.
"
2024-08-12T18:17:03.682210,2014-08-13 14:41:08,1408.3019,"{'authors': 'Cornelia Vizman', 'full_text_license': 'Creative Commons - Attribution Non-Commercial Share-Alike', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:547657', 'submitter': 'Cornelia Vizman', 'url': 'https://arxiv.org/abs/1408.3019'}",arxiv-abstracts,"  We study the Euler-Lagrange equations for a parameter dependent $G$-invariant
Lagrangian on a homogeneous $G$-space. We consider the pullback of the
parameter dependent Lagrangian to the Lie group $G$, emphasizing the special
invariance properties of the associated Euler-Poincar\'e equations with
advected parameters.
"
2024-08-12T18:18:03.207680,2020-09-25 14:06:49,2009.13293,"{'authors': 'Nadeem Azhar, Abdul Jawad, Shamaila Rani', 'full_text_license': 'arXiv.org - Non-exclusive license to distribute - http://arxiv.org/licenses/nonexclusive-distrib/1.0/', 'license': 'Creative Commons Zero - Public Domain - https://creativecommons.org/publicdomain/zero/1.0/', 'provenance': 'arxiv-abstracts-dolma-0000.json.gz:1353748', 'submitter': 'Abdul Jawad', 'url': 'https://arxiv.org/abs/2009.13293'}",arxiv-abstracts,"  The baryogenesis presents the theoretical mechanism that describes the
matter-antimatter asymmetry in the history of early universe. In this work, we
investigate the gravitational baryogenesis phenomena in the frameworks of $f(T,
T_G)$ (where $T$ and $T_G$ are the torsion scalar and teleparallel equivalent
to the Gauss-Bonnet term respectively) and $f(T, B)$ (where $B$ denotes the
boundary term between torsion and Ricci scalar) gravities. For
$f(T,T_G)$-gravity, we consider two generic power law models while logarithmic
and general Taylor expansion models for $f(T,B)$-gravity. We consider power law
scale factor for each model and compute baryon to entropy ratio by assuming
that the universe filled by perfect fluid and dark energy. We find generalized
baryogenesis interaction which is proportional to $\partial_\mu f(T+T_G)$ and
$\partial_\mu f(T+B)$ for both theories of gravity. We compare our results
against current astrophysical data of baryon to entropy ratio, which indicates
excellent consistency with observational bounds (i.e., $\frac{\eta_B}{S} = 9.42
\times 10^{-11}$).
"
